Point_ID,tratamiento,Year,Date,NDVI,EVI,SAVI,LST,NDWI,LSWI,Snow
6088,sector restaurado,2004,2004-06-15,0.056,0.042,0.044,17.708,-0.183,-0.112,0
6088,sector restaurado,2004,2004-07-01,,,,,,,
6088,sector restaurado,2004,2004-07-17,0.078,0.059,0.06,13.682,-0.196,-0.119,0
6088,sector restaurado,2004,2004-08-02,0.045,0.04,0.037,10.048,-0.122,-0.016,0
6088,sector restaurado,2004,2004-08-18,,,,,,,
6088,sector restaurado,2004,2004-09-03,0.075,0.057,0.057,29.387,-0.172,-0.117,0
6088,sector restaurado,2004,2004-09-19,0.065,0.05,0.05,28.406,-0.171,-0.118,0
6088,sector restaurado,2004,2004-10-05,0.071,0.054,0.055,37.109,-0.166,-0.118,0
6088,sector restaurado,2004,2004-10-21,0.069,0.053,0.054,38.965,-0.176,-0.124,0
6088,sector restaurado,2004,2004-11-06,0.055,0.042,0.043,39.597,-0.167,-0.108,0
6088,sector restaurado,2004,2004-11-22,0.061,0.047,0.047,42.126,-0.179,-0.124,0
6088,sector restaurado,2004,2004-12-08,0.076,0.06,0.059,47.059,-0.163,-0.118,0
6088,sector restaurado,2004,2004-12-24,0.069,0.052,0.052,46.153,-0.183,-0.114,0
6089,sector restaurado,2004,2004-01-07,0.105,0.07,0.071,30.409,-0.228,-0.139,0
6089,sector restaurado,2004,2004-01-23,0.088,0.067,0.066,43.876,-0.205,-0.152,0
6089,sector restaurado,2004,2004-02-08,,,,,,,
6089,sector restaurado,2004,2004-02-24,0.121,0.082,0.084,30.03,-0.225,-0.164,0
6089,sector restaurado,2004,2004-03-11,0.089,0.062,0.062,32.966,-0.197,-0.113,0
6089,sector restaurado,2004,2004-03-27,0.071,0.051,0.051,32.703,-0.17,-0.119,0
6089,sector restaurado,2004,2004-04-12,0.075,0.054,0.054,31.907,-0.186,-0.204,0
6089,sector restaurado,2004,2004-04-28,0.061,0.045,0.045,21.085,-0.163,-0.08,0
6089,sector restaurado,2004,2004-05-14,0.084,0.065,0.065,18.956,-0.207,-0.132,0
6089,sector restaurado,2004,2004-05-30,,,,,,,
6089,sector restaurado,2004,2004-06-15,0.056,0.043,0.043,16.731,-0.169,-0.115,0
6089,sector restaurado,2004,2004-07-01,,,,,,,
6089,sector restaurado,2004,2004-07-17,0.068,0.05,0.051,13.183,-0.188,-0.126,0
6089,sector restaurado,2004,2004-08-02,0.045,0.041,0.037,9.539,-0.103,-0.002,0
6089,sector restaurado,2004,2004-08-18,,,,,,,
6089,sector restaurado,2004,2004-09-03,0.067,0.048,0.049,28.509,-0.167,-0.127,0
6089,sector restaurado,2004,2004-09-19,0.051,0.039,0.039,27.528,-0.175,-0.119,0
6089,sector restaurado,2004,2004-10-05,0.07,0.054,0.053,36.692,-0.174,-0.131,0
6089,sector restaurado,2004,2004-10-21,0.064,0.049,0.048,38.558,-0.174,-0.122,0
6089,sector restaurado,2004,2004-11-06,0.059,0.046,0.045,39.19,-0.161,-0.093,0
6089,sector restaurado,2004,2004-11-22,0.07,0.054,0.054,41.73,-0.169,-0.137,0
6089,sector restaurado,2004,2004-12-08,0.076,0.058,0.058,45.842,-0.178,-0.122,0
6089,sector restaurado,2004,2004-12-24,0.069,0.05,0.051,46.153,-0.181,-0.118,0
24706,control 1,2004,2004-01-07,0.557,0.387,0.378,25.45,-0.618,0.392,0
24706,control 1,2004,2004-01-23,0.556,0.408,0.396,28.123,-0.592,0.353,0
24706,control 1,2004,2004-02-08,0.263,0.258,0.216,14.666,-0.319,0.166,0
24706,control 1,2004,2004-02-24,0.577,0.396,0.382,18.826,-0.577,0.333,0
24706,control 1,2004,2004-03-11,0.555,0.4,0.383,20.853,-0.594,0.346,0
24706,control 1,2004,2004-03-27,0.496,0.336,0.336,20.743,-0.58,0.285,0
24706,control 1,2004,2004-04-12,0.474,0.309,0.321,15.729,-0.547,0.224,0
24706,control 1,2004,2004-04-28,0.37,0.253,0.257,11.282,-0.478,0.184,0
24706,control 1,2004,2004-05-14,,,,,,,
24706,control 1,2004,2004-05-30,,,,,,,
24706,control 1,2004,2004-06-15,,,,,,,
24706,control 1,2004,2004-07-01,,,,,,,
24706,control 1,2004,2004-07-17,,,,,,,
24706,control 1,2004,2004-08-02,,,,,,,
24706,control 1,2004,2004-08-18,,,,,,,
24706,control 1,2004,2004-09-03,0.23,0.15,0.152,15.288,-0.333,0.092,0
24706,control 1,2004,2004-09-19,0.238,0.144,0.153,16.231,-0.364,0.062,0
24706,control 1,2004,2004-10-05,0.249,0.151,0.163,21.061,-0.395,0.13,0
24706,control 1,2004,2004-10-21,0.269,0.166,0.173,20.046,-0.401,0.193,0
24706,control 1,2004,2004-11-06,0.359,0.228,0.231,26.127,-0.436,0.183,0
24706,control 1,2004,2004-11-22,0.405,0.255,0.256,25.04,-0.496,0.245,0
24706,control 1,2004,2004-12-08,0.52,0.341,0.339,29.644,-0.56,0.301,0
24706,control 1,2004,2004-12-24,0.514,0.335,0.335,26.899,-0.553,0.286,0
24707,control 1,2004,2004-01-07,0.505,0.36,0.354,24.855,-0.586,0.317,0
24707,control 1,2004,2004-01-23,0.492,0.372,0.363,27.521,-0.541,0.291,0
24707,control 1,2004,2004-02-08,0.269,0.251,0.217,15.114,-0.331,0.18,0
24707,control 1,2004,2004-02-24,0.472,0.327,0.328,17.756,-0.528,0.303,0
24707,control 1,2004,2004-03-11,0.54,0.386,0.379,20.261,-0.572,0.287,0
24707,control 1,2004,2004-03-27,0.483,0.329,0.33,20.155,-0.547,0.263,0
24707,control 1,2004,2004-04-12,0.411,0.273,0.286,15.131,-0.512,0.177,0
24707,control 1,2004,2004-04-28,0.338,0.232,0.236,10.65,-0.454,0.192,0
24707,control 1,2004,2004-05-14,,,,,,,
24707,control 1,2004,2004-05-30,,,,,,,
24707,control 1,2004,2004-06-15,,,,,,,
24707,control 1,2004,2004-07-01,,,,,,,
24707,control 1,2004,2004-07-17,,,,,,,
24707,control 1,2004,2004-08-02,,,,,,,
24707,control 1,2004,2004-08-18,,,,,,,
24707,control 1,2004,2004-09-03,0.189,0.131,0.132,14.198,-0.303,0.161,0
24707,control 1,2004,2004-09-19,0.207,0.133,0.139,15.637,-0.318,0.087,0
24707,control 1,2004,2004-10-05,0.232,0.146,0.157,20.945,-0.358,0.151,0
24707,control 1,2004,2004-10-21,0.216,0.128,0.133,20.398,-0.324,0.165,0
24707,control 1,2004,2004-11-06,0.34,0.189,0.198,26.458,-0.417,0.104,0
24707,control 1,2004,2004-11-22,0.318,0.194,0.199,25.371,-0.395,0.167,0
24707,control 1,2004,2004-12-08,0.399,0.236,0.243,29.979,-0.473,0.152,0
24707,control 1,2004,2004-12-24,0.433,0.276,0.278,27.224,-0.485,0.209,0
24708,control 1,2004,2004-01-07,0.346,0.235,0.24,23.891,-0.432,0.194,0
24708,control 1,2004,2004-01-23,0.292,0.212,0.219,28.0,-0.39,0.139,0
24708,control 1,2004,2004-02-08,0.24,0.206,0.187,16.211,-0.299,0.164,0
24708,control 1,2004,2004-02-24,0.316,0.208,0.218,17.274,-0.422,0.171,0
24708,control 1,2004,2004-03-11,0.384,0.28,0.275,20.261,-0.462,0.209,0
24708,control 1,2004,2004-03-27,0.397,0.28,0.282,19.68,-0.476,0.209,0
24708,control 1,2004,2004-04-12,0.297,0.193,0.204,15.131,-0.422,0.084,0
24708,control 1,2004,2004-04-28,0.275,0.182,0.188,10.65,-0.367,0.176,0
24708,control 1,2004,2004-05-14,,,,,,,
24708,control 1,2004,2004-05-30,,,,,,,
24708,control 1,2004,2004-06-15,0.144,0.09,0.097,4.504,-0.318,0.1,0
24708,control 1,2004,2004-07-01,0.057,0.044,0.04,-2.701,-0.186,0.129,0
24708,control 1,2004,2004-07-17,0.092,0.062,0.064,2.402,-0.268,0.101,0
24708,control 1,2004,2004-08-02,,,,,,,
24708,control 1,2004,2004-08-18,,,,,,,
24708,control 1,2004,2004-09-03,0.171,0.108,0.12,13.702,-0.324,0.076,0
24708,control 1,2004,2004-09-19,0.163,0.107,0.116,15.637,-0.291,0.064,0
24708,control 1,2004,2004-10-05,0.165,0.108,0.115,20.945,-0.307,0.064,0
24708,control 1,2004,2004-10-21,0.127,0.075,0.081,21.324,-0.263,0.022,0
24708,control 1,2004,2004-11-06,0.2,0.116,0.123,27.343,-0.323,0.032,0
24708,control 1,2004,2004-11-22,0.167,0.104,0.111,26.26,-0.304,0.018,0
24708,control 1,2004,2004-12-08,0.195,0.122,0.13,30.881,-0.317,0.039,0
24708,control 1,2004,2004-12-24,0.219,0.145,0.149,28.102,-0.327,0.066,0
24896,control 1,2004,2004-01-07,0.633,0.472,0.452,26.851,-0.66,0.425,0
24896,control 1,2004,2004-01-23,0.624,0.5,0.461,29.531,-0.617,0.403,0
24896,control 1,2004,2004-02-08,0.213,0.224,0.182,14.646,-0.259,0.119,0
24896,control 1,2004,2004-02-24,0.677,0.491,0.465,20.695,-0.661,0.396,0
24896,control 1,2004,2004-03-11,0.632,0.463,0.446,23.194,-0.652,0.343,0
24896,control 1,2004,2004-03-27,0.56,0.394,0.386,23.054,-0.588,0.277,0
24896,control 1,2004,2004-04-12,0.524,0.335,0.346,18.111,-0.597,0.17,0
24896,control 1,2004,2004-04-28,0.39,0.262,0.271,13.849,-0.484,0.184,0
24896,control 1,2004,2004-05-14,,,,,,,
24896,control 1,2004,2004-05-30,,,,,,,
24896,control 1,2004,2004-06-15,,,,,,,
24896,control 1,2004,2004-07-01,,,,,,,
24896,control 1,2004,2004-07-17,,,,,,,
24896,control 1,2004,2004-08-02,,,,,,,
24896,control 1,2004,2004-08-18,,,,,,,
24896,control 1,2004,2004-09-03,0.25,0.141,0.154,18.641,-0.391,0.166,0
24896,control 1,2004,2004-09-19,0.247,0.14,0.149,18.593,-0.389,0.122,0
24896,control 1,2004,2004-10-05,0.312,0.171,0.18,23.348,-0.438,0.086,0
24896,control 1,2004,2004-10-21,0.33,0.188,0.198,21.875,-0.431,0.127,0
24896,control 1,2004,2004-11-06,0.404,0.258,0.26,26.995,-0.477,0.194,0
24896,control 1,2004,2004-11-22,0.461,0.307,0.301,26.797,-0.543,0.263,0
24896,control 1,2004,2004-12-08,0.54,0.386,0.377,30.529,-0.569,0.317,0
24896,control 1,2004,2004-12-24,0.597,0.413,0.403,28.198,-0.606,0.311,0
24897,control 1,2004,2004-01-07,0.585,0.388,0.385,25.904,-0.618,0.367,0
24897,control 1,2004,2004-01-23,0.567,0.413,0.395,28.577,-0.595,0.385,0
24897,control 1,2004,2004-02-08,0.224,0.231,0.187,14.646,-0.279,0.141,0
24897,control 1,2004,2004-02-24,0.647,0.436,0.424,19.277,-0.646,0.395,0
24897,control 1,2004,2004-03-11,0.567,0.39,0.382,22.254,-0.614,0.33,0
24897,control 1,2004,2004-03-27,0.526,0.356,0.355,21.659,-0.602,0.368,0
24897,control 1,2004,2004-04-12,0.517,0.322,0.331,17.154,-0.578,0.189,0
24897,control 1,2004,2004-04-28,0.382,0.252,0.26,12.304,-0.485,0.243,0
24897,control 1,2004,2004-05-14,,,,,,,
24897,control 1,2004,2004-05-30,,,,,,,
24897,control 1,2004,2004-06-15,,,,,,,
24897,control 1,2004,2004-07-01,,,,,,,
24897,control 1,2004,2004-07-17,,,,,,,
24897,control 1,2004,2004-08-02,,,,,,,
24897,control 1,2004,2004-08-18,,,,,,,
24897,control 1,2004,2004-09-03,0.202,0.13,0.133,17.209,-0.317,0.184,0
24897,control 1,2004,2004-09-19,0.267,0.159,0.166,17.168,-0.4,0.178,0
24897,control 1,2004,2004-10-05,0.295,0.164,0.173,21.967,-0.427,0.13,0
24897,control 1,2004,2004-10-21,0.321,0.19,0.197,20.487,-0.428,0.221,0
24897,control 1,2004,2004-11-06,0.383,0.234,0.235,26.103,-0.452,0.209,0
24897,control 1,2004,2004-11-22,0.467,0.296,0.289,25.911,-0.51,0.304,0
24897,control 1,2004,2004-12-08,0.538,0.355,0.352,29.62,-0.567,0.317,0
24897,control 1,2004,2004-12-24,0.546,0.358,0.352,27.757,-0.595,0.316,0
24898,control 1,2004,2004-01-07,0.584,0.416,0.404,24.985,-0.62,0.399,0
24898,control 1,2004,2004-01-23,0.531,0.399,0.388,28.133,-0.58,0.352,0
24898,control 1,2004,2004-02-08,0.317,0.312,0.257,14.68,-0.37,0.198,0
24898,control 1,2004,2004-02-24,0.609,0.412,0.404,18.836,-0.614,0.358,0
24898,control 1,2004,2004-03-11,0.547,0.378,0.373,20.866,-0.586,0.351,0
24898,control 1,2004,2004-03-27,0.51,0.339,0.332,20.754,-0.558,0.293,0
24898,control 1,2004,2004-04-12,0.463,0.301,0.311,16.228,-0.555,0.227,0
24898,control 1,2004,2004-04-28,0.357,0.243,0.249,11.815,-0.46,0.249,0
24898,control 1,2004,2004-05-14,,,,,,,
24898,control 1,2004,2004-05-30,,,,,,,
24898,control 1,2004,2004-06-15,,,,,,,
24898,control 1,2004,2004-07-01,,,,,,,
24898,control 1,2004,2004-07-17,,,,,,,
24898,control 1,2004,2004-08-02,,,,,,,
24898,control 1,2004,2004-08-18,,,,,,,
24898,control 1,2004,2004-09-03,0.181,0.131,0.126,15.302,-0.281,0.242,0
24898,control 1,2004,2004-09-19,0.231,0.148,0.152,16.242,-0.347,0.136,0
24898,control 1,2004,2004-10-05,0.295,0.181,0.191,21.54,-0.386,0.19,0
24898,control 1,2004,2004-10-21,0.276,0.17,0.174,20.525,-0.375,0.193,0
24898,control 1,2004,2004-11-06,0.384,0.239,0.246,26.14,-0.468,0.258,0
24898,control 1,2004,2004-11-22,0.415,0.262,0.262,25.949,-0.483,0.208,0
24898,control 1,2004,2004-12-08,0.491,0.316,0.319,29.657,-0.539,0.311,0
24898,control 1,2004,2004-12-24,0.55,0.364,0.362,27.354,-0.581,0.323,0
24899,control 1,2004,2004-01-07,0.484,0.358,0.36,24.503,-0.574,0.313,0
24899,control 1,2004,2004-01-23,0.482,0.391,0.376,27.651,-0.546,0.303,0
24899,control 1,2004,2004-02-08,0.37,0.346,0.296,15.784,-0.41,0.255,0
24899,control 1,2004,2004-02-24,0.509,0.364,0.358,17.879,-0.543,0.278,0
24899,control 1,2004,2004-03-11,0.503,0.384,0.373,20.384,-0.57,0.272,0
24899,control 1,2004,2004-03-27,0.479,0.352,0.347,19.807,-0.526,0.26,0
24899,control 1,2004,2004-04-12,0.42,0.3,0.311,15.254,-0.498,0.17,0
24899,control 1,2004,2004-04-28,0.323,0.225,0.232,11.292,-0.406,0.184,0
24899,control 1,2004,2004-05-14,,,,,,,
24899,control 1,2004,2004-05-30,,,,,,,
24899,control 1,2004,2004-06-15,0.118,0.098,0.097,5.164,-0.198,0.211,0
24899,control 1,2004,2004-07-01,0.081,0.072,0.061,-2.01,-0.19,0.176,0
24899,control 1,2004,2004-07-17,0.101,0.088,0.083,3.605,-0.23,0.317,0
24899,control 1,2004,2004-08-02,,,,,,,
24899,control 1,2004,2004-08-18,,,,,,,
24899,control 1,2004,2004-09-03,0.207,0.139,0.15,14.321,-0.337,0.09,0
24899,control 1,2004,2004-09-19,0.194,0.132,0.142,15.76,-0.328,0.047,0
24899,control 1,2004,2004-10-05,0.222,0.151,0.164,21.075,-0.386,0.134,0
24899,control 1,2004,2004-10-21,0.226,0.133,0.139,20.989,-0.367,0.138,0
24899,control 1,2004,2004-11-06,0.252,0.153,0.158,26.588,-0.369,0.114,0
24899,control 1,2004,2004-11-22,0.303,0.183,0.189,25.949,-0.403,0.137,0
24899,control 1,2004,2004-12-08,0.443,0.286,0.286,30.112,-0.458,0.199,0
24899,control 1,2004,2004-12-24,0.429,0.27,0.271,27.795,-0.499,0.175,0
24900,control 1,2004,2004-01-07,0.387,0.269,0.272,24.018,-0.465,0.193,0
24900,control 1,2004,2004-01-23,0.325,0.248,0.246,27.644,-0.417,0.164,0
24900,control 1,2004,2004-02-08,0.292,0.249,0.226,16.327,-0.366,0.195,0
24900,control 1,2004,2004-02-24,0.322,0.216,0.223,17.397,-0.414,0.183,0
24900,control 1,2004,2004-03-11,0.433,0.322,0.316,20.384,-0.477,0.236,0
24900,control 1,2004,2004-03-27,0.377,0.269,0.273,19.332,-0.471,0.22,0
24900,control 1,2004,2004-04-12,0.332,0.225,0.238,14.765,-0.432,0.127,0
24900,control 1,2004,2004-04-28,0.245,0.154,0.162,10.766,-0.345,0.132,0
24900,control 1,2004,2004-05-14,,,,,,,
24900,control 1,2004,2004-05-30,,,,,,,
24900,control 1,2004,2004-06-15,0.1,0.072,0.072,4.617,-0.257,0.187,0
24900,control 1,2004,2004-07-01,0.058,0.046,0.042,-2.592,-0.141,0.131,0
24900,control 1,2004,2004-07-17,0.112,0.079,0.081,3.062,-0.227,0.156,0
24900,control 1,2004,2004-08-02,0.077,0.067,0.062,0.823,-0.174,0.25,0
24900,control 1,2004,2004-08-18,,,,,,,
24900,control 1,2004,2004-09-03,0.152,0.095,0.108,14.321,-0.31,0.038,0
24900,control 1,2004,2004-09-19,0.131,0.085,0.094,15.76,-0.279,0.011,0
24900,control 1,2004,2004-10-05,0.16,0.104,0.115,21.071,-0.308,0.044,0
24900,control 1,2004,2004-10-21,0.104,0.061,0.066,21.912,-0.211,-0.015,0
24900,control 1,2004,2004-11-06,0.225,0.135,0.143,27.477,-0.329,0.062,0
24900,control 1,2004,2004-11-22,0.169,0.11,0.116,26.834,-0.284,0.012,0
24900,control 1,2004,2004-12-08,0.303,0.191,0.198,30.563,-0.387,0.05,0
24900,control 1,2004,2004-12-24,0.298,0.204,0.208,28.236,-0.383,0.117,0
25087,control 1,2004,2004-01-07,0.601,0.469,0.451,27.323,-0.647,0.344,0
25087,control 1,2004,2004-01-23,0.615,0.501,0.464,30.474,-0.627,0.384,0
25087,control 1,2004,2004-02-08,0.213,0.228,0.182,14.088,-0.259,0.134,0
25087,control 1,2004,2004-02-24,0.609,0.467,0.446,21.632,-0.616,0.313,0
25087,control 1,2004,2004-03-11,0.545,0.403,0.398,25.057,-0.584,0.278,0
25087,control 1,2004,2004-03-27,0.514,0.381,0.374,24.893,-0.566,0.205,0
25087,control 1,2004,2004-04-12,0.468,0.334,0.343,20.47,-0.547,0.157,0
25087,control 1,2004,2004-04-28,0.34,0.247,0.254,15.377,-0.427,0.089,0
25087,control 1,2004,2004-05-14,,,,,,,
25087,control 1,2004,2004-05-30,,,,,,,
25087,control 1,2004,2004-06-15,,,,,,,
25087,control 1,2004,2004-07-01,0.042,0.043,0.034,0.826,-0.1,0.148,0
25087,control 1,2004,2004-07-17,,,,,,,
25087,control 1,2004,2004-08-02,,,,,,,
25087,control 1,2004,2004-08-18,,,,,,,
25087,control 1,2004,2004-09-03,0.203,0.129,0.139,21.461,-0.38,-0.07,0
25087,control 1,2004,2004-09-19,0.207,0.13,0.139,20.935,-0.346,-0.042,0
25087,control 1,2004,2004-10-05,0.259,0.178,0.189,25.166,-0.379,0.124,0
25087,control 1,2004,2004-10-21,0.283,0.182,0.19,24.154,-0.385,0.114,0
25087,control 1,2004,2004-11-06,0.313,0.223,0.231,28.762,-0.442,0.197,0
25087,control 1,2004,2004-11-22,0.468,0.302,0.299,28.988,-0.504,0.174,0
25087,control 1,2004,2004-12-08,0.488,0.369,0.36,31.431,-0.538,0.194,0
25087,control 1,2004,2004-12-24,0.573,0.437,0.413,29.938,-0.592,0.287,0
25088,control 1,2004,2004-01-07,0.629,0.455,0.44,26.38,-0.659,0.375,0
25088,control 1,2004,2004-01-23,0.627,0.478,0.442,29.528,-0.626,0.409,0
25088,control 1,2004,2004-02-08,0.181,0.199,0.156,14.088,-0.247,0.095,0
25088,control 1,2004,2004-02-24,0.671,0.477,0.457,20.695,-0.655,0.354,0
25088,control 1,2004,2004-03-11,0.58,0.393,0.389,23.194,-0.598,0.315,0
25088,control 1,2004,2004-03-27,0.556,0.379,0.374,23.054,-0.605,0.275,0
25088,control 1,2004,2004-04-12,0.513,0.323,0.335,18.587,-0.588,0.187,0
25088,control 1,2004,2004-04-28,0.382,0.246,0.255,13.849,-0.472,0.122,0
25088,control 1,2004,2004-05-14,,,,,,,
25088,control 1,2004,2004-05-30,,,,,,,
25088,control 1,2004,2004-06-15,,,,,,,
25088,control 1,2004,2004-07-01,,,,,,,
25088,control 1,2004,2004-07-17,,,,,,,
25088,control 1,2004,2004-08-02,,,,,,,
25088,control 1,2004,2004-08-18,,,,,,,
25088,control 1,2004,2004-09-03,0.184,0.104,0.106,19.116,-0.241,0.123,0
25088,control 1,2004,2004-09-19,0.243,0.121,0.127,18.593,-0.368,0.062,0
25088,control 1,2004,2004-10-05,0.287,0.158,0.167,23.348,-0.42,0.129,0
25088,control 1,2004,2004-10-21,0.336,0.182,0.186,22.336,-0.432,0.134,0
25088,control 1,2004,2004-11-06,0.377,0.229,0.23,27.439,-0.462,0.272,0
25088,control 1,2004,2004-11-22,0.534,0.304,0.3,27.238,-0.561,0.246,0
25088,control 1,2004,2004-12-08,0.534,0.356,0.348,30.074,-0.577,0.252,0
25088,control 1,2004,2004-12-24,0.605,0.406,0.39,28.635,-0.622,0.31,0
25089,control 1,2004,2004-01-07,0.622,0.413,0.406,25.464,-0.649,0.414,0
25089,control 1,2004,2004-01-23,0.591,0.433,0.411,28.612,-0.625,0.376,0
25089,control 1,2004,2004-02-08,0.216,0.225,0.183,14.68,-0.261,0.133,0
25089,control 1,2004,2004-02-24,0.668,0.449,0.428,19.79,-0.672,0.385,0
25089,control 1,2004,2004-03-11,0.559,0.372,0.372,22.292,-0.606,0.374,0
25089,control 1,2004,2004-03-27,0.556,0.359,0.358,21.225,-0.598,0.323,0
25089,control 1,2004,2004-04-12,0.51,0.308,0.316,17.67,-0.599,0.203,0
25089,control 1,2004,2004-04-28,0.396,0.245,0.258,12.854,-0.478,0.229,0
25089,control 1,2004,2004-05-14,,,,,,,
25089,control 1,2004,2004-05-30,,,,,,,
25089,control 1,2004,2004-06-15,,,,,,,
25089,control 1,2004,2004-07-01,,,,,,,
25089,control 1,2004,2004-07-17,,,,,,,
25089,control 1,2004,2004-08-02,,,,,,,
25089,control 1,2004,2004-08-18,,,,,,,
25089,control 1,2004,2004-09-03,0.173,0.118,0.113,17.243,-0.285,0.348,0
25089,control 1,2004,2004-09-19,0.241,0.131,0.138,17.202,-0.368,0.196,0
25089,control 1,2004,2004-10-05,0.314,0.166,0.175,22.005,-0.416,0.134,0
25089,control 1,2004,2004-10-21,0.334,0.19,0.195,21.451,-0.43,0.187,0
25089,control 1,2004,2004-11-06,0.405,0.23,0.239,26.588,-0.476,0.292,0
25089,control 1,2004,2004-11-22,0.455,0.269,0.272,26.393,-0.532,0.269,0
25089,control 1,2004,2004-12-08,0.526,0.339,0.333,29.657,-0.573,0.362,0
25089,control 1,2004,2004-12-24,0.566,0.357,0.353,27.795,-0.581,0.316,0
25090,control 1,2004,2004-01-07,0.563,0.391,0.38,24.503,-0.614,0.354,0
25090,control 1,2004,2004-01-23,0.556,0.427,0.407,27.651,-0.586,0.309,0
25090,control 1,2004,2004-02-08,0.352,0.331,0.282,15.233,-0.397,0.221,0
25090,control 1,2004,2004-02-24,0.6,0.418,0.402,18.836,-0.618,0.37,0
25090,control 1,2004,2004-03-11,0.536,0.385,0.374,21.341,-0.583,0.315,0
25090,control 1,2004,2004-03-27,0.499,0.335,0.333,20.282,-0.555,0.288,0
25090,control 1,2004,2004-04-12,0.406,0.264,0.276,16.228,-0.55,0.172,0
25090,control 1,2004,2004-04-28,0.349,0.226,0.238,11.815,-0.441,0.235,0
25090,control 1,2004,2004-05-14,,,,,,,
25090,control 1,2004,2004-05-30,,,,,,,
25090,control 1,2004,2004-06-15,,,,,,,
25090,control 1,2004,2004-07-01,,,,,,,
25090,control 1,2004,2004-07-17,,,,,,,
25090,control 1,2004,2004-08-02,,,,,,,
25090,control 1,2004,2004-08-18,,,,,,,
25090,control 1,2004,2004-09-03,0.198,0.137,0.138,15.791,-0.317,0.2,0
25090,control 1,2004,2004-09-19,0.207,0.131,0.139,16.242,-0.346,0.124,0
25090,control 1,2004,2004-10-05,0.268,0.165,0.174,21.54,-0.38,0.137,0
25090,control 1,2004,2004-10-21,0.26,0.151,0.16,20.989,-0.365,0.146,0
25090,control 1,2004,2004-11-06,0.338,0.208,0.217,26.588,-0.44,0.214,0
25090,control 1,2004,2004-11-22,0.384,0.226,0.231,25.949,-0.458,0.173,0
25090,control 1,2004,2004-12-08,0.464,0.297,0.297,29.657,-0.537,0.338,0
25090,control 1,2004,2004-12-24,0.523,0.333,0.327,27.354,-0.559,0.262,0
25091,control 1,2004,2004-01-07,0.518,0.359,0.363,24.018,-0.589,0.328,0
25091,control 1,2004,2004-01-23,0.495,0.389,0.366,27.648,-0.533,0.29,0
25091,control 1,2004,2004-02-08,0.38,0.33,0.296,15.78,-0.43,0.28,0
25091,control 1,2004,2004-02-24,0.56,0.404,0.398,17.879,-0.588,0.358,0
25091,control 1,2004,2004-03-11,0.502,0.358,0.355,20.863,-0.553,0.281,0
25091,control 1,2004,2004-03-27,0.458,0.32,0.319,19.332,-0.54,0.254,0
25091,control 1,2004,2004-04-12,0.393,0.267,0.281,14.765,-0.495,0.168,0
25091,control 1,2004,2004-04-28,0.323,0.211,0.223,11.292,-0.423,0.218,0
25091,control 1,2004,2004-05-14,,,,,,,
25091,control 1,2004,2004-05-30,,,,,,,
25091,control 1,2004,2004-06-15,,,,,,,
25091,control 1,2004,2004-07-01,0.081,0.074,0.062,-2.01,-0.156,0.216,0
25091,control 1,2004,2004-07-17,,,,,,,
25091,control 1,2004,2004-08-02,,,,,,,
25091,control 1,2004,2004-08-18,,,,,,,
25091,control 1,2004,2004-09-03,0.179,0.117,0.126,14.813,-0.331,0.064,0
25091,control 1,2004,2004-09-19,0.194,0.126,0.138,15.76,-0.342,0.094,0
25091,control 1,2004,2004-10-05,0.217,0.144,0.155,21.071,-0.348,0.136,0
25091,control 1,2004,2004-10-21,0.222,0.113,0.12,21.451,-0.374,0.119,0
25091,control 1,2004,2004-11-06,0.264,0.146,0.15,27.032,-0.362,0.117,0
25091,control 1,2004,2004-11-22,0.352,0.194,0.2,26.393,-0.408,0.151,0
25091,control 1,2004,2004-12-08,0.459,0.279,0.279,30.112,-0.502,0.227,0
25091,control 1,2004,2004-12-24,0.427,0.253,0.253,27.354,-0.502,0.156,0
25279,control 1,2004,2004-01-07,0.461,0.341,0.339,26.851,-0.529,0.182,0
25279,control 1,2004,2004-01-23,0.465,0.361,0.346,30.471,-0.508,0.178,0
25279,control 1,2004,2004-02-08,0.137,0.152,0.119,14.088,-0.209,0.076,0
25279,control 1,2004,2004-02-24,0.402,0.283,0.287,21.632,-0.475,0.146,0
25279,control 1,2004,2004-03-11,0.414,0.303,0.3,24.592,-0.468,0.075,0
25279,control 1,2004,2004-03-27,0.348,0.26,0.258,24.435,-0.427,0.087,0
25279,control 1,2004,2004-04-12,0.271,0.19,0.199,21.4,-0.389,-0.006,0
